,Datetime,density_label,relation_label,Text,Username,UserLocation,ReplyCount,LikeCount,RetweetCount
871,2022-03-28 07:28:58+00:00,2,1,"@NotifyNYC: Update - Due to a vehicle fire, all lanes of the Cross Bronx Expressway are now closed in both directions at Rosedale Avenue in The Bronx. Consider alt routes. Multilingual and ASL Link: https://t.co/uy98VgEEnJ. https://t.co/ECMZaXoOFW",DutchKillsCivic,"Long Island City, Queens",0,0,0
872,2022-03-28 07:28:58+00:00,2,1,@NotifyNYC: Vehicle Fire: Northbound Cross Bronx Expressway closed at Rosedale Avenue in The Bronx. Consider alt routes. Multilingual and ASL Link: https://t.co/uy98VgEEnJ.,DutchKillsCivic,"Long Island City, Queens",0,0,0
873,2022-03-28 07:28:09+00:00,,0,How SaaS startup Powerplay connects stakeholders in construction sector - YourStory https://t.co/g7bXNzekt4,AppTrailerFish,"New York, NY",0,0,0
874,2022-03-28 07:18:15+00:00,2,1,"Update - Due to a vehicle fire, all lanes of the Cross Bronx Expressway are now closed in both directions at Rosedale Avenue in The Bronx. Consider alt routes. Multilingual and ASL Link: https://t.co/GpdlTK7FPB. https://t.co/3H6lsegvBF",NotifyNYC,New York City,0,5,1
875,2022-03-28 07:15:23+00:00,,0,4 Solutions for Roofs without Eaves (and their Construction Details) https://t.co/v5MZVQdaOx https://t.co/ucWtB3b3lq,ArchDaily,New York,1,119,12
876,2022-03-28 07:13:07+00:00,2,1,Vehicle Fire: Northbound Cross Bronx Expressway closed at Rosedale Avenue in The Bronx. Consider alt routes. Multilingual and ASL Link: https://t.co/GpdlTK7FPB.,NotifyNYC,New York City,0,2,0
877,2022-03-28 07:09:07+00:00,2,1,Car Fire: #CrossBronxExpressway eastbound approaching Westchester Avenue in the #Bronx. All lanes closed. @1010WINS https://t.co/MtGPlBIeaB,WINSTRAFFICNYC,New York,0,0,2
878,2022-03-28 07:06:43+00:00,,0,"@groupbuyseotool Ahrefs offers a variety of features that can help you to improve your website's ranking, including keyword research, site audits, and link building. Additionally, Ahrefs offers a content marketing tool that can help you to generate more traffic to your website.",Christmasdeal25,New York,0,0,0
879,2022-03-28 06:46:01+00:00,2,1,"Traffic badly congested,blocked on this alternate route. Need some traffic police, @hamzashafqaat @ICT_Police @Ayab_Ahmed https://t.co/Co88fTJAhz",MaymounaAbbasi,"New York, USA",0,0,0
880,2022-03-28 06:22:27+00:00,,0,i drive ur girl around like skrrr skrrr vroommmmmm beep beep beep BEEEP oh no FUCK AHHHH *car crash noises*,birdbrainsz,nj/nyc,0,2,1
881,2022-03-28 06:17:14+00:00,,0,"@ByTimGraham I love the comment section ""IT SHOULD BE IN THE CITY WAAAH"" well infrastructure, and traffic is atrocious in the city and the fact you'll be PAYING more in taxes in the city to fix everything and tickets will be EXPENSIVE.

Glad its in Orchard park where old ECC stuff is.",MarineDoga456,"New York, USA",0,0,0
882,2022-03-28 06:16:20+00:00,,0,"Our earliest behavior will be announced in the telegraph group and Twitter, and the priority opening of the ambassador community and the administrator contract will be announced, which will be used to establish the ecological flow construction of M.S DAO community. https://t.co/c2U7Z21Ve8",CMSck369,"New York, USA",0,1,0
883,2022-03-28 06:10:19+00:00,1,1,Updated: Construction on #M15SBSBus at Houston St/Second Ave https://t.co/cK1dWcc6is,511NY,New York State,0,0,0
884,2022-03-28 06:10:19+00:00,1,1,Updated: Construction on #M15Bus at Houston St/Second Ave https://t.co/cK1dWcc6is,511NY,New York State,0,0,0
885,2022-03-28 06:08:12+00:00,2,1,"Crash: #LongIslandExpressway #LIE #I495 eastbound at x43, South Oyster Bay Road in #Syosset.  Right &amp; center lanes blocked. #LIBig3 @nysdotli @NYSDOT @1010WINS https://t.co/nG9qCCyNp6",WINSTRAFFICNYC,New York,0,0,0
886,2022-03-28 06:06:03+00:00,,0,Three killed after Nevada cops let a serial criminal who'd been smoking FENTANYL drive off after traffic stop https://t.co/AyJVwtwFtI,DailyMail,New York,0,5,4
887,2022-03-28 06:05:40+00:00,,0,"#Marketing #InternetMarketing #MLMsuccess One way to build your internet business is usually to bring in a lot of daily traffic , https://t.co/j4lkOnzZop  #Advertising https://t.co/rNuuA8MCZn",TheWealthZone,"New York, NY",0,0,0
888,2022-03-28 06:01:51+00:00,,0,Brass Construction - Can You See The Light https://t.co/adTevJc1f5,garageclassics,"84 King Street, New York",1,0,0
889,2022-03-28 06:01:04+00:00,,0,Eric Adams blames NYC violence 'crisis' for drop in traffic policing https://t.co/J4CTbLLCpY https://t.co/3zU0vaULjP,nypost,"New York, NY",35,34,5
890,2022-03-28 05:51:19+00:00,,0,Please let me present realistically straight forward recommendations to help you build inexhaustible amount of traffic https://t.co/oCKvQQVvvK,TheWealthZone,"New York, NY",0,0,0
891,2022-03-28 05:47:57+00:00,,0,"@mchristepher65 @MHerskovitz If you have heard of 30something, Traffic, The Last Samurai, Blood Diamond, and I Am Sam then you’ve heard of this man",CAnthonyAssoc,New York City,11,76,0
892,2022-03-28 05:47:01+00:00,2,1,Crash: #BQE #I278 eastbound near #QueensBoulevard in #Queens. 2 lanes blocked. @NYSDOT @1010WINS https://t.co/DTalNLx1ey,WINSTRAFFICNYC,New York,0,0,0
893,2022-03-28 05:28:36+00:00,,0,Dead Girls | FREE Full Horror Movie https://t.co/0dN7Ht6mIP,724accidents,"New York, US",0,1,0
894,2022-03-28 05:17:07+00:00,,0,"Latin Vocals Vol.2 WAV-FANTASTiC Latin Vocals Vol.2
FANTASTiC | 27 February 2022 | 142 MB
'Latin Vocals 2' is a collection of Construction Ki https://t.co/YA2YNHyA7I #Audio_Samples, #MaGeSY, #REVOLUTiON, #MaGeSYPRO https://t.co/PrbMBy5exH",magesy_pro,Manhattan,0,0,0
895,2022-03-28 05:06:28+00:00,,0,How KU and its coach conquered Elite 8 roadblock https://t.co/LSJnPY2JHK,CAdabag,New York,0,0,0
896,2022-03-28 05:04:56+00:00,,0,"@SintientGarbage LITERALLY. they all look rushed and cheap. Compared to Glenn close’s costumes in 101/102, design and construction masterpieces, they’re dismal.",readersharks,"New York, USA",0,1,0
897,2022-03-28 05:01:34+00:00,,0,Evolution: The 2022 Method For Getting Traffic and Sales https://t.co/Cu7wHpzA9R,RabbitShopping,New York,0,0,0
898,2022-03-28 04:58:13+00:00,1,1,Construction on #I278 EB at Union Street https://t.co/14RqslnPXH,511NY,New York State,0,0,0
899,2022-03-28 04:57:09+00:00,2,1,Roadwork: #BQE #I278 eastbound at Union Street in #Brooklyn. Right &amp; center lanes blocked UFN. @1010WINS https://t.co/caV4Njkrui,WINSTRAFFICNYC,New York,0,0,0
900,2022-03-28 04:55:26+00:00,,0,https://t.co/ln25xs2U8R @KONQUERGG @SGH_RTs @Lost_RTs @CoDFreeAgentss @sme_rt @WinterRainRTs @RtSpartans @HobbyRTs @Mighty_RTs @Rapid__RTs,NYC_ROADBLOCK36,NEW YORK CITY,0,2,3
901,2022-03-28 04:53:11+00:00,2,1,Crash: #FDRDrive northbound approaching the #WilliamsburgBridge in #Manhattan. Left and center lanes blocked. @NYSDOT_NYC @NYSDOT @1010WINS https://t.co/gbNaRpU7Qp,WINSTRAFFICNYC,New York,0,0,0
902,2022-03-28 04:52:15+00:00,0,1,"CLEARED BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked: Incident clear, traffic normal.",ThruwayTraffic,New York,0,0,0
903,2022-03-28 04:46:59+00:00,1,1,Updated: Construction on #CoastLine from New York Penn Station to Rahway https://t.co/od8P9uDRh4,511NY,New York State,0,0,0
904,2022-03-28 04:46:59+00:00,2,1,Crash: #GWB #GeorgeWashingtonBridge -Upper level- outbound (to NJ). 2 Right lanes blocked. @PANYNJ_GWB @1010WINS,WINSTRAFFICNYC,New York,0,0,0
905,2022-03-28 04:45:11+00:00,1,1,Updated: Construction on #CoastLine from New York Penn Station to Rahway https://t.co/od8P9umfSu,511NY,New York State,0,0,0
906,2022-03-28 04:45:11+00:00,1,1,Updated: Construction on #JerseyLine from New York Penn Station to Rahway https://t.co/od8P9uDRh4,511NY,New York State,0,0,0
907,2022-03-28 04:45:11+00:00,1,1,Updated: Construction on #NorthLine Both directions from New York Penn Station to Rahway https://t.co/od8P9uDRh4,511NY,New York State,0,0,0
908,2022-03-28 04:35:20+00:00,,0,@CaroEve1 @Desmond_Kelly90 In a car accident you’re most likely to hit the back of your head which is where you get the concussion from. Not the same case here,manndaraee,"Jersey City, NJ",1,0,0
909,2022-03-28 04:33:20+00:00,1,1,Construction on #QLine SB from 57 St - 7 Av to Canal St https://t.co/oDKnYq2JmB,511NY,New York State,0,0,0
910,2022-03-28 04:30:22+00:00,,0,"You might be trying to obtain web site traffic  as well as , web site visitors working with Twitter and fb without great results?  Explore this type of site https://t.co/qqX19BHRSm https://t.co/h97BhE8svE",TheWealthZone,"New York, NY",0,0,0
911,2022-03-28 04:28:35+00:00,2,1,Crash: #FDR Drive southbound at 23rd Street in #Manhattan. 1 lane blocked. Delays back to 42nd Street. @1010WINS https://t.co/rxWGk788wn,WINSTRAFFICNYC,New York,0,0,0
912,2022-03-28 04:25:45+00:00,1,1,"Blaming bussing for no access to school is like telling your boss you were stuck in traffic and that's why you are late. Sorry, you know better. This is NYC.  Don't take this job if you can't do it. Thanks again Leonie. Parents loved the show. Thank you for caring about us.",toysastools,New York City,0,1,0
913,2022-03-28 04:22:04+00:00,2,1,BUFFALO: Disabled vehicle: NB on I-190 exit 17-exit 18A: Right lane blocked,ThruwayTraffic,New York,0,3,0
914,2022-03-28 04:21:34+00:00,1,1,Updated: Construction on #HollandTunnel WB from New York Side to New Jersey Side https://t.co/vWqNm7OTVb,511NY,New York State,0,0,0
915,2022-03-28 04:20:43+00:00,2,1,"Accident in #NYC:OntheFDR on The FDR Drive SB at 34th St/x8, stopped traffic back to 42nd St/x9 (NB) #traffic https://t.co/cLJ9IKsg5n",TotalTrafficNYC,New York City & New Jersey,0,0,0
916,2022-03-28 04:19:12+00:00,1,1,Construction on #LincolnTunnel EB from New Jersey Side to New York Side https://t.co/nzmIwSjSXB,511NY,New York State,0,0,0
917,2022-03-28 04:17:14+00:00,0,1,Cleared: Construction on #E48THST EB from 5TH AVE to MADISON AVE,511NY,New York State,0,0,0
918,2022-03-28 04:15:31+00:00,,0,"Northern Flicker in the North Woods.
Great Egret by the Wollman Rink construction and later at the Northeast corner of the Meer.
 #birdcpp https://t.co/tNJvtRb29x",pooley_eric,"New York, NY",1,33,3
919,2022-03-28 04:10:48+00:00,2,1,"Construction: #HollandTunnel inbound (to NY)
All lanes closed until 5:00AM. @waze @PANYNJ_HT @1010WINS https://t.co/15tLcGAiZ6",WINSTRAFFICNYC,New York,0,0,0
920,2022-03-28 04:05:21+00:00,1,1,Construction on #QueensMidtownTunnel WB from Queens Side to Manhattan Side https://t.co/zWYaBalflh,511NY,New York State,0,0,0
921,2022-03-28 04:05:21+00:00,1,1,Construction on #HollandTunnel WB from New York Side to New Jersey Side https://t.co/vWqNm7OTVb,511NY,New York State,0,0,0
922,2022-03-28 04:03:34+00:00,2,1,"Crash: #GardenStateParkway southbound at x159, #I80 in #SaddleBrook Twp. 1 Right lane blocked. @GSParkway @511njgsp @1010WINS https://t.co/wT3R0bZhVt",WINSTRAFFICNYC,New York,0,0,0
923,2022-03-28 04:03:25+00:00,1,1,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/nIYM0je7Ss",511nyBDFV,New York City,0,0,0
924,2022-03-28 04:03:24+00:00,1,1,Construction on #42StShuttle Both directions from Grand Central - 42 St to Times Sq - 42 St https://t.co/GmZaXncd8q,511NY,New York State,0,0,0
925,2022-03-28 04:03:24+00:00,1,1,"Construction on #FLine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/RB6qP728Ju",511NY,New York State,0,0,0
926,2022-03-28 04:01:55+00:00,,0,"#DailyTrafficMachine If you want a lot more qualified prospects as well as gross sales then you should determine traffic developing , https://t.co/o3O6FdUvDW  #SocialMedia https://t.co/gPQK0VJ3Me",TheWealthZone,"New York, NY",0,0,0
927,2022-03-28 04:01:30+00:00,1,1,Updated: Construction on #E48THST EB from 5TH AVE to MADISON AVE https://t.co/VS5hNGlrJ5,511NY,New York State,0,0,0
928,2022-03-28 03:54:39+00:00,,,I NEVER see a cyclist obey ANY traffic laws. What a lawless bunch they are. https://t.co/vpx8I9J6YR,DorianM7,NYC,1,3,0
929,2022-03-28 03:51:04+00:00,1,1,@curtain77124217 @andrewdefrank Enjoy sitting in traffic. It’s funny how it really angers you when you have to see people write about being happy biking,constans,"New York, NY",2,0,0
930,2022-03-28 03:47:17+00:00,0,1,Updated: Construction on #3Line NB from 14 St to 96 St https://t.co/BKThZMo0PW,511ny123,New York City,0,0,0
931,2022-03-28 03:47:16+00:00,0,1,Updated: Construction on #3Line NB from 14 St to 96 St https://t.co/q6MryDk43N,511NY,New York State,0,0,0
932,2022-03-28 03:47:16+00:00,0,1,Cleared: Construction on #3Line NB from 14 St to 96 St,511ny123,New York City,0,0,0
933,2022-03-28 03:47:15+00:00,0,1,Cleared: Construction on #3Line NB from 14 St to 96 St,511NY,New York State,0,0,0
934,2022-03-28 03:44:28+00:00,1,1,"@johnhollinger @HowardBeck You were just here, John. I’m able to beat the traffic and save on parking!",Alex__Schiffer,New York City,0,2,0
935,2022-03-28 03:42:02+00:00,,0,@NYCBikeLanes @NYCMayor Now post the detail of each. Walking against the light? Between cars? Dashing into traffic? Details matter.,johnrennhack,"New York, New York",0,0,0
936,2022-03-28 03:41:59+00:00,,0,"#DigitalWarriorFreedomFormula You possibly can deal with your scarcity of targeted traffic through the use of this verified system, just about all for free on Social media https://t.co/ppeEK12dwT https://t.co/i3trJA2DYP",TheWealthZone,"New York, NY",0,0,0
937,2022-03-28 03:33:10+00:00,,0,"This excellent web traffic course is the contrast around popularity and also failure, opportunity has arrived https://t.co/uP29W1fQMj",TheWealthZone,"New York, NY",0,0,0
938,2022-03-28 03:24:04+00:00,,0,@KnicksMSGN He did a reverse jam in traffic that's wild,Gmack34875979,"New York, NY",0,1,0
939,2022-03-28 03:22:33+00:00,,0,"#Success #NetworkMarketing #HomeBusiness Simply the proper way to pick up endless internet traffic, material on the website https://t.co/NUWVh1oY3O https://t.co/7ltFkmuilo",TheWealthZone,"New York, NY",0,0,1
940,2022-03-28 03:19:11+00:00,0,1,Cleared: Construction on #5Line NB at 138 St - Grand Concourse,511NY,New York State,0,0,0
941,2022-03-28 03:14:15+00:00,1,1,Updated: Construction on #HollandTunnel EB from New Jersey Side to New York Side https://t.co/FR4DFhiqA5,511NY,New York State,0,0,0
942,2022-03-28 03:07:08+00:00,,0,@NYCMayor 42 people dead in the street from traffic violence this year and I'm asking why you let city workers drive around like maniacs with obscured license plates. https://t.co/Hb0hTYFcSq,NYCBikeLanes,"New York, NY",15,84,7
943,2022-03-28 03:03:17+00:00,0,1,Updated: Construction on #5Line NB at 138 St - Grand Concourse https://t.co/iXiPwAT0E2,511NY,New York State,0,0,0
944,2022-03-28 03:03:17+00:00,0,1,Updated: Construction on #5Line NB at 138 St - Grand Concourse https://t.co/sSz2UiqUGb,511ny456,New York CIty,0,0,0
945,2022-03-28 03:03:17+00:00,1,1,Updated: Construction on #CLine NB from Broadway Jct to Utica Av https://t.co/PaQgzFU84c,511NY,New York State,0,0,0
946,2022-03-28 03:03:17+00:00,0,1,Updated: Construction on #CLine NB from Broadway Jct to Utica Av https://t.co/YGuIBTZF1A,511nyACE,New York City,0,0,0
947,2022-03-28 03:03:14+00:00,1,1,"Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/I2HgEcMGr0",511nyACE,New York City,0,0,0
948,2022-03-28 03:03:14+00:00,1,1,Construction on #DLine SB from DeKalb Av to 36 St https://t.co/3GAKuglCMH,511nyBDFV,New York City,0,0,0
949,2022-03-28 03:03:13+00:00,1,1,"Construction on #ELine Both directions at 36 St, Steinway St, 46 St, Northern Blvd, 65 St, E https://t.co/OBQKGaImFm",511NY,New York State,0,0,0
950,2022-03-28 03:03:13+00:00,1,1,Construction on #DLine SB from DeKalb Av to 36 St https://t.co/OffOPvtywT,511NY,New York State,0,0,0
951,2022-03-28 03:01:25+00:00,0,1,Construction on #ALine SB from 125 St to 59 St - Columbus Circle https://t.co/vm4q6ubTUh,511nyACE,New York City,0,0,0
952,2022-03-28 03:01:25+00:00,0,1,Cleared: Construction on #5Line NB at 138 St - Grand Concourse,511ny456,New York CIty,0,0,0
953,2022-03-28 03:01:25+00:00,0,1,Construction on #ALine SB from 125 St to 59 St - Columbus Circle https://t.co/GIHSBggrb2,511NY,New York State,0,0,0
954,2022-03-28 03:01:23+00:00,0,1,Cleared: Construction on #CLine NB from Broadway Jct to Utica Av,511NY,New York State,0,0,0
955,2022-03-28 03:01:23+00:00,0,1,Cleared: Construction on #CLine NB from Broadway Jct to Utica Av,511nyACE,New York City,0,0,0
956,2022-03-28 03:01:22+00:00,0,1,Cleared: Construction on #5Line NB at 138 St - Grand Concourse,511NY,New York State,0,0,0
957,2022-03-28 02:48:38+00:00,1,1,I blame all our one-way suburban-style avenues. They encourage speeding when traffic permits — like late at night. https://t.co/09xnudAE3N,jmassengale,"New York, New York",1,4,3
958,2022-03-28 02:46:03+00:00,,0,Three killed after Nevada cops let a serial criminal who'd been smoking FENTANYL drive off after traffic stop https://t.co/lxYppnPxtp,DailyMail,New York,0,8,11
959,2022-03-28 02:41:26+00:00,,0,"James Biden the younger brother of Joe Biden was awarded a contract to build 100,000 homes in IRAQ, despite not having experience in the construction industry. https://t.co/iVZDCJDvOm #truth",truthtent,New York,1,30,16
960,2022-03-28 02:33:03+00:00,1,1,Updated: Construction on #CLine SB from 125 St to 59 St - Columbus Circle https://t.co/uOJ6C4BYq7,511nyACE,New York City,0,0,0
961,2022-03-28 02:33:03+00:00,1,1,Updated: Construction on #CLine SB from 125 St to 59 St - Columbus Circle https://t.co/OkWXDdAVBw,511NY,New York State,0,0,0
962,2022-03-28 02:29:17+00:00,0,1,Cleared: Construction on #CLine SB from 125 St to 59 St - Columbus Circle,511nyACE,New York City,0,0,0
963,2022-03-28 02:29:17+00:00,0,1,Cleared: Construction on #CLine SB from 125 St to 59 St - Columbus Circle,511NY,New York State,0,0,0
964,2022-03-28 02:22:40+00:00,0,1,Drive My Car takes place in a parallel Japan where no traffic exists.,_alexweinberg,New York,0,0,0
965,2022-03-28 02:18:51+00:00,1,1,@rgay And traffic was bad as usual.,mcbc,"New York, NY",0,0,0
966,2022-03-28 02:17:03+00:00,0,1,Cleared: Construction on #W28THST EB from 8TH AVE to 7TH AVE,511NY,New York State,1,0,0
